CustomerId,Geography,Gender,Age,Balance,Z_Score_Balance,High_Value_Outlier,Probabilite_Churn,Prediction_Seuil_0.35,Cluster_ID,Persona_Name
15665376,Germany,Female,35,166518.63,1.446780921290275,0,0.03,0,2,Les Clients Premium à Risque
15726289,France,Male,25,174400.36,1.5732892712556072,0,0.03,0,2,Les Clients Premium à Risque
15599329,France,Female,49,195238.29,1.907755453298523,0,0.98,1,1,Les Clients Courants
15612050,Spain,Female,48,168522.37,1.4789426219777553,0,0.17,0,0,Les Clients Fragiles
15774854,France,Male,54,0.0,-1.2259821801846251,0,0.75,1,0,Les Clients Fragiles
15788676,Spain,Male,38,71460.67,-0.07897873689017611,0,0.04,0,0,Les Clients Fragiles
15603683,Spain,Female,23,146584.19,1.12681650841608,0,0.06,0,2,Les Clients Premium à Risque
15773973,France,Male,41,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15600934,France,Female,52,125095.94,0.7819121471727282,0,0.93,1,2,Les Clients Premium à Risque
15713632,Spain,Female,48,95679.29,0.3097503434814437,0,0.18,0,2,Les Clients Premium à Risque
15707042,France,Female,24,87413.19,0.1770725339588597,0,0.03,0,2,Les Clients Premium à Risque
15640454,Germany,Male,40,120711.73,0.7115419146220684,0,0.81,1,2,Les Clients Premium à Risque
15698932,Germany,Male,44,137452.09,0.9802386755394885,0,0.22,0,2,Les Clients Premium à Risque
15662067,France,Male,40,68155.59,-0.1320280315632266,0,0.05,0,2,Les Clients Premium à Risque
15738980,France,Male,43,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15754919,France,Female,40,0.0,-1.2259821801846251,0,0.06,0,1,Les Clients Courants
15658364,Germany,Female,40,134590.21,0.9343031110633155,0,0.11,0,0,Les Clients Fragiles
15596405,Spain,Male,25,127728.24,0.824162760884914,0,0.0,0,0,Les Clients Fragiles
15679738,Spain,Female,35,0.0,-1.2259821801846251,0,0.72,1,2,Les Clients Premium à Risque
15717629,Germany,Male,42,59972.26,-0.26337731344953913,0,0.02,0,1,Les Clients Courants
15747222,Spain,Female,35,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15720943,France,Female,45,114959.12,0.6192077190718436,0,0.8,1,2,Les Clients Premium à Risque
15627881,France,Male,30,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15641604,France,Female,55,98488.08,0.35483376911250797,0,0.82,1,2,Les Clients Premium à Risque
15655360,Germany,Female,72,148666.99,1.1602471881409364,0,0.81,1,2,Les Clients Premium à Risque
15740406,Germany,Male,38,113525.84,0.5962023778791978,0,0.9,1,2,Les Clients Premium à Risque
15800287,Spain,Female,46,127660.46,0.8230748352695161,0,0.78,1,2,Les Clients Premium à Risque
15653784,France,Male,37,125190.86,0.7834356924576732,0,0.01,0,0,Les Clients Fragiles
15605666,France,Female,34,110717.38,0.5511242490237768,0,0.04,0,0,Les Clients Fragiles
15744606,Spain,Male,29,93833.86,0.2801296505274193,0,0.03,0,0,Les Clients Fragiles
15750808,Spain,Male,46,131365.37,0.8825417354132739,0,0.02,0,0,Les Clients Fragiles
15675328,France,Female,37,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15759733,France,Female,26,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15640865,Germany,Female,31,80844.69,0.07164262241059703,0,0.01,0,0,Les Clients Fragiles
15791988,France,Male,68,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15807768,Germany,Male,28,103033.83,0.4277968535945838,0,0.02,0,0,Les Clients Fragiles
15577985,France,Female,34,112324.45,0.5769190648800401,0,0.0,0,0,Les Clients Fragiles
15778830,France,Male,31,0.0,-1.2259821801846251,0,0.03,0,1,Les Clients Courants
15605918,Germany,Male,43,78992.75,0.04191743851888814,0,0.09,0,2,Les Clients Premium à Risque
15728773,France,Female,47,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15610105,Germany,Female,21,121827.43,0.7294498315459317,0,0.01,0,0,Les Clients Fragiles
15659031,France,Female,36,126598.99,0.8060373551429827,0,0.03,0,0,Les Clients Fragiles
15581539,Spain,Male,37,0.0,-1.2259821801846251,0,0.03,0,1,Les Clients Courants
15813532,France,Female,39,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15609804,France,Male,29,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15724296,Spain,Male,41,119782.72,0.6966305281369575,0,0.02,0,2,Les Clients Premium à Risque
15570769,France,Male,69,93320.8,0.2718946089777578,0,0.02,0,0,Les Clients Fragiles
15656249,France,Female,34,118307.57,0.6729531384710643,0,0.03,0,0,Les Clients Fragiles
15631159,Germany,Male,41,72252.64,-0.06626695687207795,0,0.05,0,0,Les Clients Fragiles
15618703,Spain,Female,53,150200.23,1.1848569708283476,0,0.76,1,0,Les Clients Fragiles
15798424,Germany,Male,59,130854.59,0.8743432897680548,0,0.88,1,0,Les Clients Fragiles
15723827,France,Male,30,114779.35,0.6163222604132411,0,0.02,0,2,Les Clients Premium à Risque
15652266,Germany,Male,42,63227.0,-0.21113601782457267,0,0.06,0,0,Les Clients Fragiles
15701166,France,Male,40,131754.11,0.8887813371207064,0,0.02,0,0,Les Clients Fragiles
15800961,Germany,Male,52,76101.81,-0.004484563230572886,0,0.07,0,0,Les Clients Fragiles
15658889,France,Male,22,136444.25,0.9640620017091163,0,0.62,1,2,Les Clients Premium à Risque
15744983,Spain,Male,47,139887.01,1.01932117538376,0,0.11,0,0,Les Clients Fragiles
15708228,Germany,Male,30,134366.42,0.9307110946356101,0,0.12,0,2,Les Clients Premium à Risque
15578671,Spain,Female,29,209490.21,2.136510673667392,0,0.71,1,0,Les Clients Fragiles
15736250,France,Male,38,117810.79,0.6649794045197897,0,0.56,1,0,Les Clients Fragiles
15679810,France,Male,39,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15590820,Spain,Male,26,79932.41,0.05699976639974996,0,0.06,0,2,Les Clients Premium à Risque
15668580,Spain,Male,33,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15664270,Germany,Male,45,142084.04,1.0545853420228526,0,0.94,1,1,Les Clients Courants
15784130,Germany,Female,30,154870.28,1.2598151741359465,0,0.11,0,0,Les Clients Fragiles
15812850,Spain,Male,67,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15695280,Germany,Male,24,142755.25,1.0653588231723248,0,0.09,0,2,Les Clients Premium à Risque
15684348,France,Male,63,0.0,-1.2259821801846251,0,0.04,0,1,Les Clients Courants
15759537,Germany,Male,35,58469.37,-0.28749995328614847,0,0.0,0,1,Les Clients Courants
15756150,France,Female,39,0.0,-1.2259821801846251,0,0.04,0,1,Les Clients Courants
15628950,Germany,Male,25,104013.79,0.4435260301373005,0,0.03,0,2,Les Clients Premium à Risque
15707291,Germany,Male,48,129250.0,0.8485882799832901,0,0.05,0,0,Les Clients Fragiles
15596761,Germany,Male,60,113715.36,0.5992443321817976,0,0.98,1,2,Les Clients Premium à Risque
15742404,France,Male,38,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15656710,France,Male,40,0.0,-1.2259821801846251,0,0.14,0,2,Les Clients Premium à Risque
15723818,France,Female,37,131834.76,0.890075836986181,0,0.04,0,2,Les Clients Premium à Risque
15802570,France,Female,45,0.0,-1.2259821801846251,0,0.11,0,1,Les Clients Courants
15655903,Spain,Female,34,107980.37,0.5071929523492374,0,0.0,0,0,Les Clients Fragiles
15601012,France,Female,60,92887.06,0.26493271968264565,0,0.94,1,2,Les Clients Premium à Risque
15572182,Germany,Female,33,106506.77,0.4835404414780311,0,0.9,1,1,Les Clients Courants
15745107,Germany,Male,38,112281.7,0.5762328916717447,0,0.05,0,0,Les Clients Fragiles
15708513,France,Female,39,90217.07,0.22207714998869044,0,0.05,0,2,Les Clients Premium à Risque
15599081,Germany,Female,46,102785.16,0.42380549238506776,0,0.2,0,0,Les Clients Fragiles
15601008,France,Male,33,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15755722,France,Male,24,0.0,-1.2259821801846251,0,0.09,0,2,Les Clients Premium à Risque
15724543,France,Male,61,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15812262,Germany,Female,37,100431.84,0.38603274069978827,0,0.71,1,2,Les Clients Premium à Risque
15660608,France,Male,44,158697.61,1.3212470175348976,0,0.14,0,2,Les Clients Premium à Risque
15715519,Spain,Male,36,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15669782,Germany,Male,39,111336.89,0.5610679019891819,0,0.73,1,2,Les Clients Premium à Risque
15665168,Germany,Female,44,105206.7,0.4626732320532689,0,0.09,0,0,Les Clients Fragiles
15624347,France,Male,40,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15570289,Germany,Male,43,103409.16,0.4338212136008881,0,0.87,1,2,Les Clients Premium à Risque
15640133,France,Female,34,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15649354,Spain,Male,35,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15770420,Germany,Male,46,78136.36,0.02817166369193882,0,0.03,0,0,Les Clients Fragiles
15717898,Spain,Male,32,131945.94,0.8918603688528073,0,0.03,0,0,Les Clients Fragiles
15812184,France,Female,31,0.0,-1.2259821801846251,0,0.04,0,2,Les Clients Premium à Risque
15800811,France,Male,40,148556.74,1.158477583551122,0,0.05,0,0,Les Clients Fragiles
15692575,France,Male,38,162888.73,1.3885179943010022,0,0.7,1,2,Les Clients Premium à Risque
15611905,Spain,Female,31,174853.46,1.5805619047217745,0,0.06,0,2,Les Clients Premium à Risque
15693902,France,Male,19,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15731281,Germany,Female,35,154206.07,1.2491540488334465,0,0.02,0,0,Les Clients Fragiles
15606841,France,Male,38,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15641170,Spain,Male,36,0.0,-1.2259821801846251,0,0.13,0,2,Les Clients Premium à Risque
15768600,Germany,Male,50,130023.38,0.8610016749735003,0,0.95,1,2,Les Clients Premium à Risque
15812888,France,Male,41,0.0,-1.2259821801846251,0,0.82,1,1,Les Clients Courants
15679294,France,Female,46,107238.85,0.4952909369711045,0,0.12,0,2,Les Clients Premium à Risque
15589257,France,Female,35,103465.02,0.4347178132597274,0,0.01,0,0,Les Clients Fragiles
15702175,France,Female,29,148654.84,1.160052170492263,0,0.0,0,0,Les Clients Fragiles
15724848,France,Female,46,104947.72,0.4585163867319979,0,0.81,1,2,Les Clients Premium à Risque
15621210,Germany,Male,46,123444.72,0.7554086869387749,0,0.91,1,0,Les Clients Fragiles
15772381,Germany,Male,38,92219.21,0.25421316933972016,0,0.16,0,2,Les Clients Premium à Risque
15589949,Spain,Male,34,152806.74,1.2266936334986163,0,0.12,0,2,Les Clients Premium à Risque
15710928,France,Female,55,136354.16,0.9626159819585822,0,0.14,0,0,Les Clients Fragiles
15713621,Germany,Male,41,134318.21,0.9299372838666758,0,0.03,0,0,Les Clients Fragiles
15615176,France,Male,26,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15767954,Germany,Female,28,81623.67,0.08414590207838499,0,0.01,0,0,Les Clients Fragiles
15613945,France,Female,26,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15774857,France,Female,27,0.0,-1.2259821801846251,0,0.75,1,1,Les Clients Courants
15575410,Germany,Female,39,83765.35,0.11852165498463207,0,0.09,0,2,Les Clients Premium à Risque
15587978,Germany,Female,37,170057.62,1.5035846668440824,0,0.05,0,0,Les Clients Fragiles
15606149,Germany,Female,66,111577.01,0.5649220285570389,0,0.15,0,0,Les Clients Fragiles
15727384,Germany,Female,43,146547.78,1.1262320975034708,0,0.83,1,0,Les Clients Fragiles
15587611,France,Male,59,0.0,-1.2259821801846251,0,0.77,1,1,Les Clients Courants
15722010,Spain,Male,53,170491.84,1.5105542605401296,0,0.82,1,2,Les Clients Premium à Risque
15792473,Germany,Female,50,88379.81,0.19258759235891773,0,0.96,1,1,Les Clients Courants
15737741,Spain,Female,33,108431.87,0.5144399044789536,0,0.74,1,0,Les Clients Fragiles
15710164,France,Female,73,0.0,-1.2259821801846251,0,0.79,1,1,Les Clients Courants
15668669,France,Female,36,97665.61,0.34163243861831605,0,0.72,1,2,Les Clients Premium à Risque
15680197,France,Male,41,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15799384,France,Male,33,0.0,-1.2259821801846251,0,0.07,0,2,Les Clients Premium à Risque
15802368,France,Female,47,0.0,-1.2259821801846251,0,0.1,0,0,Les Clients Fragiles
15632275,France,Male,29,0.0,-1.2259821801846251,0,0.14,0,2,Les Clients Premium à Risque
15655335,France,Male,36,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15771477,France,Male,49,106160.37,0.47798043213642816,0,0.14,0,2,Les Clients Premium à Risque
15622217,France,Female,38,88758.95,0.1986731060476455,0,0.62,1,2,Les Clients Premium à Risque
15615456,France,Female,37,123806.28,0.7612120269432492,0,0.68,1,2,Les Clients Premium à Risque
15647453,France,Male,42,102936.72,0.42623815698037176,0,0.11,0,2,Les Clients Premium à Risque
15607990,Spain,Male,43,175735.5,1.594719383473701,0,0.08,0,0,Les Clients Fragiles
15778154,Germany,Male,50,122227.71,0.7358746598925161,0,0.92,1,0,Les Clients Fragiles
15594349,France,Male,49,122486.47,0.7400279740300252,0,0.06,0,0,Les Clients Fragiles
15799358,France,Female,46,62212.29,-0.22742296089333075,0,0.77,1,0,Les Clients Fragiles
15696852,France,Female,32,192122.84,1.857749878519953,0,0.75,1,0,Les Clients Fragiles
15647385,Spain,Male,56,99340.83,0.3685211188990317,0,0.9,1,2,Les Clients Premium à Risque
15809777,Germany,Female,55,131778.66,0.8891753851268739,0,0.21,0,0,Les Clients Fragiles
15565806,France,Male,38,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15746065,Germany,Male,35,136281.41,0.9614482836918339,0,0.0,0,0,Les Clients Fragiles
15741385,Germany,Male,45,108231.37,0.51122171200496,0,0.18,0,0,Les Clients Fragiles
15760861,France,Male,43,125211.92,0.7837737230487071,0,0.08,0,0,Les Clients Fragiles
15669411,Germany,Female,52,107467.56,0.49896192350839647,0,0.95,1,2,Les Clients Premium à Risque
15656592,Germany,Male,48,169023.33,1.4869834484205073,0,0.03,0,0,Les Clients Fragiles
15623314,Germany,Female,59,190353.08,1.8293437522716995,0,0.29,0,2,Les Clients Premium à Risque
15767432,France,Female,25,0.0,-1.2259821801846251,0,0.1,0,1,Les Clients Courants
15594594,Spain,Male,42,139070.51,1.0062156683762002,0,0.02,0,0,Les Clients Fragiles
15713655,France,Female,38,0.0,-1.2259821801846251,0,0.71,1,1,Les Clients Courants
15574558,Spain,Male,32,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15600724,Germany,Male,29,129750.68,0.8566246121921632,0,0.13,0,2,Les Clients Premium à Risque
15666548,Germany,Female,56,111920.13,0.5704293911589177,0,0.93,1,1,Les Clients Courants
15651955,France,Male,31,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15806796,Germany,Female,33,138847.9,1.0026425919341266,0,0.09,0,0,Les Clients Fragiles
15806967,France,Female,65,0.0,-1.2259821801846251,0,0.07,0,0,Les Clients Fragiles
15700549,France,Male,54,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15705739,Germany,Male,32,159904.79,1.3406232648703371,0,0.05,0,2,Les Clients Premium à Risque
15773098,Spain,Male,34,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15751167,France,Female,43,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15706637,Spain,Male,40,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15628674,France,Male,40,113348.14,0.5933501444496285,0,0.7,1,2,Les Clients Premium à Risque
15685096,France,Female,50,0.0,-1.2259821801846251,0,0.08,0,1,Les Clients Courants
15792077,Germany,Male,28,119859.52,0.697863232286597,0,0.01,0,2,Les Clients Premium à Risque
15698321,Germany,Male,34,95039.73,0.2994848712686392,0,0.03,0,0,Les Clients Fragiles
15661473,Germany,Male,51,126725.25,0.8080639336056581,0,0.88,1,2,Les Clients Premium à Risque
15772892,France,Female,49,0.0,-1.2259821801846251,0,0.36,1,2,Les Clients Premium à Risque
15796910,Spain,Female,57,0.0,-1.2259821801846251,0,0.97,1,2,Les Clients Premium à Risque
15772383,France,Male,36,131307.11,0.8816066137497581,0,0.01,0,2,Les Clients Premium à Risque
15790448,France,Female,35,69617.36,-0.1085654020734033,0,0.14,0,2,Les Clients Premium à Risque
15683524,Germany,Female,23,166070.48,1.4395877394587526,0,0.02,0,2,Les Clients Premium à Risque
15671014,Spain,Female,72,98765.84,0.3592920491203705,0,0.03,0,0,Les Clients Fragiles
15631070,Germany,Male,55,154393.43,1.2521613333318375,0,0.78,1,0,Les Clients Fragiles
15575428,Germany,Female,35,117438.92,0.6590105804035604,0,0.08,0,0,Les Clients Fragiles
15618750,France,Male,31,112211.61,0.575107888626846,0,0.0,0,2,Les Clients Premium à Risque
15739123,Germany,Male,50,127552.85,0.8213476048848455,0,0.2,0,2,Les Clients Premium à Risque
15765287,France,Female,38,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15712772,France,Male,28,75381.15,-0.01605175818472853,0,0.04,0,0,Les Clients Fragiles
15670205,Germany,Female,41,110624.99,0.5496413123520947,0,0.11,0,2,Les Clients Premium à Risque
15686917,Spain,Female,40,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15650442,Germany,Female,32,141528.88,1.0456745603078288,0,0.73,1,0,Les Clients Fragiles
15594039,Spain,Male,42,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15778190,Spain,Female,28,97840.72,0.34444310038450565,0,0.08,0,0,Les Clients Fragiles
15752344,Spain,Male,34,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15810563,Spain,Female,61,0.0,-1.2259821801846251,0,0.05,0,1,Les Clients Courants
15778287,France,Male,35,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15645942,Spain,Male,40,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15672242,France,Male,24,0.0,-1.2259821801846251,0,0.08,0,0,Les Clients Fragiles
15665129,Germany,Male,33,132527.9,0.9012013129533821,0,0.01,0,0,Les Clients Fragiles
15654625,Germany,Male,39,120252.02,0.704163185134689,0,0.06,0,0,Les Clients Fragiles
15803136,Germany,Female,41,122189.66,0.7352639256100449,0,0.17,0,2,Les Clients Premium à Risque
15657812,France,Male,52,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15756241,France,Female,44,152509.25,1.2219186705106446,0,0.05,0,0,Les Clients Fragiles
15813871,France,Male,47,0.0,-1.2259821801846251,0,0.05,0,1,Les Clients Courants
15785350,Spain,Male,23,104744.89,0.4552607958117978,0,0.03,0,2,Les Clients Premium à Risque
15693737,Germany,Female,30,79871.02,0.056014405621802515,0,0.04,0,2,Les Clients Premium à Risque
15699238,Spain,Female,40,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15621687,France,Male,34,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15775131,Spain,Male,32,142188.2,1.056257197025801,0,0.0,0,0,Les Clients Fragiles
15757648,Germany,Female,35,95698.79,0.3100633347694381,0,0.09,0,0,Les Clients Fragiles
15759717,Spain,Female,39,0.0,-1.2259821801846251,0,0.04,0,1,Les Clients Courants
15609286,France,Male,37,150525.8,1.190082641271031,0,0.0,0,0,Les Clients Fragiles
15807481,France,Female,46,0.0,-1.2259821801846251,0,0.24,0,0,Les Clients Fragiles
15596013,Germany,Female,58,143212.22,1.0726935733710323,0,0.96,1,2,Les Clients Premium à Risque
15630725,France,Female,45,92786.66,0.2633212158203567,0,0.81,1,2,Les Clients Premium à Risque
15769955,France,Female,40,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15642570,Spain,Male,35,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15763171,Germany,Female,25,114330.95,0.6091250658728983,0,0.03,0,0,Les Clients Fragiles
15719276,Spain,Male,35,74371.49,-0.03225764453531355,0,0.08,0,2,Les Clients Premium à Risque
15674526,France,Male,66,86459.8,0.16176982810957932,0,0.01,0,0,Les Clients Fragiles
15770174,France,Male,29,141389.06,1.0434303325187324,0,0.04,0,2,Les Clients Premium à Risque
15597709,France,Female,39,154121.32,1.247793740543317,0,0.67,1,2,Les Clients Premium à Risque
15685653,Germany,Female,40,162261.01,1.3784425639779336,0,0.07,0,2,Les Clients Premium à Risque
15786308,Spain,Female,33,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15611365,France,Female,32,127661.69,0.8230945777969125,0,0.04,0,2,Les Clients Premium à Risque
15681126,Spain,Female,38,0.0,-1.2259821801846251,0,0.04,0,0,Les Clients Fragiles
15583580,Germany,Female,35,123042.0,0.7489446945541032,0,0.78,1,2,Les Clients Premium à Risque
15662152,France,Female,38,134105.01,0.9265152457846042,0,0.11,0,2,Les Clients Premium à Risque
15753092,Germany,Male,35,129828.58,0.8578749722606128,0,0.73,1,0,Les Clients Fragiles
15600821,France,Male,69,108424.19,0.5143166340639898,0,0.03,0,0,Les Clients Fragiles
15629750,France,Male,35,133087.76,0.9101875335942304,0,0.07,0,2,Les Clients Premium à Risque
15701885,France,Female,40,0.0,-1.2259821801846251,0,0.04,0,1,Les Clients Courants
15663883,Germany,Male,32,141827.33,1.0504649320976707,0,0.04,0,0,Les Clients Fragiles
15635177,Spain,Female,66,0.0,-1.2259821801846251,0,0.04,0,0,Les Clients Fragiles
15751333,France,Female,36,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15787884,France,Female,30,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15702149,Germany,Female,33,144753.21,1.0974277500318765,0,0.04,0,0,Les Clients Fragiles
15574072,France,Female,62,0.0,-1.2259821801846251,0,0.16,0,0,Les Clients Fragiles
15770719,France,Female,39,151553.19,1.206573108931162,0,0.06,0,0,Les Clients Fragiles
15642063,France,Male,40,163505.16,1.3984122106937393,0,0.1,0,2,Les Clients Premium à Risque
15577970,France,Male,34,0.0,-1.2259821801846251,0,0.03,0,2,Les Clients Premium à Risque
15671137,France,Female,52,0.0,-1.2259821801846251,0,0.86,1,0,Les Clients Fragiles
15712121,Spain,Male,34,154983.98,1.261640154107483,0,0.06,0,2,Les Clients Premium à Risque
15589739,France,Male,41,90605.29,0.2283084052617764,0,0.05,0,0,Les Clients Fragiles
15569120,France,Male,30,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15573854,France,Male,62,0.0,-1.2259821801846251,0,0.03,0,1,Les Clients Courants
15639303,Germany,Male,48,126111.61,0.7982144990433568,0,0.23,0,0,Les Clients Fragiles
15696703,Germany,Male,27,160358.68,1.3479085784963765,0,0.0,0,2,Les Clients Premium à Risque
15796115,Germany,Female,40,78119.59,0.02790249118426358,0,0.9,1,1,Les Clients Courants
15663164,Germany,Male,49,116150.65,0.6383327708351231,0,0.99,1,1,Les Clients Courants
15659931,Germany,Female,55,123378.2,0.7543409853758319,0,0.97,1,2,Les Clients Premium à Risque
15760121,France,Male,32,100606.02,0.3888284751891659,0,0.05,0,2,Les Clients Premium à Risque
15591036,Germany,Female,43,127940.47,0.8275692296567625,0,0.81,1,2,Les Clients Premium à Risque
15681550,France,Female,41,121558.46,0.725132638380196,0,0.08,0,0,Les Clients Fragiles
15585100,Germany,Female,40,124401.6,0.7707674102031887,0,0.72,1,2,Les Clients Premium à Risque
15568360,Spain,Female,41,139840.36,1.0185724039178654,0,0.03,0,0,Les Clients Fragiles
15745196,France,Female,35,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15805769,Spain,Male,33,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15777217,Spain,Male,25,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15736534,Germany,Male,33,181656.51,1.6897565396853749,0,0.02,0,0,Les Clients Fragiles
15603565,Spain,Female,56,90778.76,0.23109274365810392,0,0.9,1,2,Les Clients Premium à Risque
15684267,Germany,Male,39,84468.67,0.12981052845500177,0,0.03,0,0,Les Clients Fragiles
15672966,Spain,Female,64,0.0,-1.2259821801846251,0,0.04,0,1,Les Clients Courants
15744691,France,Female,29,0.0,-1.2259821801846251,0,0.18,0,1,Les Clients Courants
15662578,Germany,Male,35,110245.13,0.5435442420619641,0,0.06,0,0,Les Clients Fragiles
15780805,France,Female,35,0.0,-1.2259821801846251,0,0.69,1,1,Les Clients Courants
15699446,Germany,Female,25,150355.35,1.1873467763972547,0,0.02,0,0,Les Clients Fragiles
15567860,Spain,Female,44,189318.16,1.8127324218218972,0,0.79,1,2,Les Clients Premium à Risque
15741643,Germany,Male,35,122917.69,0.7469494152202272,0,0.08,0,0,Les Clients Fragiles
15644692,France,Female,47,0.0,-1.2259821801846251,0,0.73,1,0,Les Clients Fragiles
15709256,France,Female,28,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15729019,Spain,Male,34,98382.72,0.35314265310722137,0,0.03,0,2,Les Clients Premium à Risque
15715394,Spain,Male,35,123557.65,0.7572213077671444,0,0.01,0,0,Les Clients Fragiles
15800062,Spain,Male,49,0.0,-1.2259821801846251,0,0.84,1,2,Les Clients Premium à Risque
15812241,Germany,Male,59,127197.14,0.8156381622667693,0,0.92,1,2,Les Clients Premium à Risque
15618566,France,Female,38,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15661548,France,Female,29,157829.12,1.307307027601039,0,0.03,0,2,Les Clients Premium à Risque
15653050,Germany,Female,76,95052.29,0.2996864697597781,0,0.21,0,2,Les Clients Premium à Risque
15782778,France,Male,35,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15770811,France,Male,36,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15627697,France,Male,34,0.0,-1.2259821801846251,0,0.01,0,1,Les Clients Courants
15651627,Germany,Male,39,115341.19,0.625340261707947,0,0.8,1,0,Les Clients Fragiles
15664681,France,Female,35,114321.28,0.6089698542957237,0,0.04,0,2,Les Clients Premium à Risque
15709117,Spain,Female,46,81576.75,0.08339279688696467,0,0.74,1,0,Les Clients Fragiles
15756871,Spain,Male,39,0.0,-1.2259821801846251,0,0.12,0,2,Les Clients Premium à Risque
15780220,France,Male,38,0.0,-1.2259821801846251,0,0.06,0,0,Les Clients Fragiles
15679801,Spain,Female,39,163097.55,1.3918697297245395,0,0.01,0,0,Les Clients Fragiles
15797627,Spain,Male,54,134249.7,0.9288376411415226,0,0.08,0,0,Les Clients Fragiles
15582519,France,Male,47,121797.09,0.7289628492034831,0,0.68,1,0,Les Clients Fragiles
15679963,Germany,Male,43,96353.8,0.3205767923873461,0,0.25,0,2,Les Clients Premium à Risque
15804075,Germany,Female,36,91286.51,0.23924255527241928,0,0.08,0,2,Les Clients Premium à Risque
15752885,France,Male,42,157498.9,1.3020067207742951,0,0.08,0,0,Les Clients Fragiles
15602572,France,Male,33,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15648721,France,Male,64,0.0,-1.2259821801846251,0,0.02,0,1,Les Clients Courants
15807335,Spain,Female,64,116954.32,0.6512323456260181,0,0.08,0,0,Les Clients Fragiles
15701280,France,Male,24,0.0,-1.2259821801846251,0,0.66,1,0,Les Clients Fragiles
15774179,France,Male,37,0.0,-1.2259821801846251,0,0.0,0,1,Les Clients Courants
15634792,France,Female,40,0.0,-1.2259821801846251,0,0.03,0,1,Les Clients Courants
15728706,France,Female,49,0.0,-1.2259821801846251,0,0.85,1,2,Les Clients Premium à Risque
